id,key,value,type
6121218,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6121228,highway,residential,regular
6121228,name,184th Street Southeast,regular
6121228,cfcc,A41,tiger
6121228,county,"Snohomish, WA",tiger
6121228,reviewed,no,tiger
6121263,highway,residential,regular
6121263,cfcc,A41,tiger
6121263,county,"Snohomish, WA",tiger
6121263,separated,no,tiger
6121263,source,tiger_import_dch_v0.6_20070830,tiger
6121263,tlid,187764764,tiger
6121263,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6121266,highway,residential,regular
6121266,cfcc,A41,tiger
6121266,county,"Snohomish, WA",tiger
6121269,highway,residential,regular
6121269,cfcc,A41,tiger
6121269,county,"Snohomish, WA",tiger
6121269,separated,no,tiger
6121269,source,tiger_import_dch_v0.6_20070830,tiger
6121269,tlid,187791911,tiger
6121269,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6121347,access,private,regular
6121347,highway,service,regular
6121347,cfcc,A74,tiger
6121347,county,"Snohomish, WA",tiger
6121347,reviewed,no,tiger
6121453,highway,residential,regular
6121453,name,38th Avenue Southeast,regular
6121453,cfcc,A41,tiger
6121453,county,"Snohomish, WA",tiger
6121455,highway,residential,regular
6121455,cfcc,A41,tiger
6121455,county,"Snohomish, WA",tiger
6121533,access,private,regular
6121533,highway,residential,regular
6121533,cfcc,A41,tiger
6121533,county,"Snohomish, WA",tiger
6121533,reviewed,no,tiger
6121533,separated,no,tiger
6121533,source,tiger_import_dch_v0.6_20070830,tiger
6121533,tlid,187778771,tiger
6121533,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6121535,access,private,regular
6121535,highway,residential,regular
6121535,cfcc,A41,tiger
6121535,county,"Snohomish, WA",tiger
6121535,reviewed,no,tiger
6121535,separated,no,tiger
6121535,source,tiger_import_dch_v0.6_20070830,tiger
6121535,tlid,187778773,tiger
6121535,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6121537,access,private,regular
6121537,highway,service,regular
6121537,service,driveway,regular
6121537,cfcc,A41,tiger
6121537,county,"Snohomish, WA",tiger
6121537,reviewed,no,tiger
6121538,highway,service,regular
6121538,service,driveway,regular
6121538,cfcc,A41,tiger
6121538,county,"Snohomish, WA",tiger
6121538,reviewed,no,tiger
6121672,highway,service,regular
6121672,cfcc,A41,tiger
6121672,county,"Snohomish, WA",tiger
6121672,reviewed,no,tiger
6121726,highway,service,regular
6121726,cfcc,A41,tiger
6121726,county,"Snohomish, WA",tiger
6121791,highway,residential,regular
6121791,name,22nd Avenue Southeast,regular
6121942,highway,service,regular
6121942,cfcc,A41,tiger
6121942,county,"Snohomish, WA",tiger
6121942,reviewed,no,tiger
6121963,highway,residential,regular
6121963,cfcc,A41,tiger
6121963,county,"Snohomish, WA",tiger
6121988,highway,living_street,regular
6121988,cfcc,A41,tiger
6121988,county,"Snohomish, WA",tiger
6121988,reviewed,no,tiger
6122147,highway,residential,regular
6122147,cfcc,A41,tiger
6122147,county,"Snohomish, WA",tiger
6122173,highway,residential,regular
6122173,cfcc,A41,tiger
6122173,county,"Snohomish, WA",tiger
6122173,separated,no,tiger
6122173,source,tiger_import_dch_v0.6_20070830,tiger
6122173,tlid,187762424,tiger
6122173,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122187,highway,residential,regular
6122187,cfcc,A41,tiger
6122187,county,"Snohomish, WA",tiger
6122187,reviewed,no,tiger
6122187,separated,no,tiger
6122187,source,tiger_import_dch_v0.6_20070830,tiger
6122187,tlid,187779436,tiger
6122187,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122198,access,private,regular
6122198,highway,residential,regular
6122198,cfcc,A41,tiger
6122198,county,"Snohomish, WA",tiger
6122198,reviewed,no,tiger
6122198,separated,no,tiger
6122198,source,tiger_import_dch_v0.6_20070830,tiger
6122198,tlid,187761774,tiger
6122198,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122218,highway,service,regular
6122218,service,driveway,regular
6122218,cfcc,A41,tiger
6122218,county,"Snohomish, WA",tiger
6122218,reviewed,no,tiger
6122265,highway,residential,regular
6122265,cfcc,A41,tiger
6122265,county,"Snohomish, WA",tiger
6122265,reviewed,no,tiger
6122265,separated,no,tiger
6122265,source,tiger_import_dch_v0.6_20070830,tiger
6122265,tlid,187759308,tiger
6122265,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122290,access,private,regular
6122290,highway,service,regular
6122290,cfcc,A74,tiger
6122290,county,"Snohomish, WA",tiger
6122290,reviewed,no,tiger
6122290,source,tiger_import_dch_v0.6_20070830,tiger
6122290,tlid,187762992,tiger
6122290,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122292,created_by,Potlatch 0.10b,regular
6122292,highway,residential,regular
6122292,cfcc,A41,tiger
6122292,county,"Snohomish, WA",tiger
6122292,reviewed,no,tiger
6122292,separated,no,tiger
6122292,source,tiger_import_dch_v0.6_20070830,tiger
6122292,tlid,187762993,tiger
6122292,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122293,highway,residential,regular
6122293,cfcc,A41,tiger
6122293,county,"Snohomish, WA",tiger
6122293,reviewed,no,tiger
6122346,highway,service,regular
6122346,cfcc,A41,tiger
6122346,county,"Snohomish, WA",tiger
6122362,highway,living_street,regular
6122362,cfcc,A41,tiger
6122362,county,"Snohomish, WA",tiger
6122362,reviewed,no,tiger
6122389,highway,service,regular
6122390,highway,service,regular
6122391,highway,service,regular
6122580,highway,residential,regular
6122580,name,195th Place Southeast,regular
6122580,surface,asphalt,regular
6122580,cfcc,A41,tiger
6122580,county,"Snohomish, WA",tiger
6122580,reviewed,no,tiger
6122624,highway,service,regular
6122624,cfcc,A41,tiger
6122624,county,"Snohomish, WA",tiger
6122624,reviewed,no,tiger
6122657,created_by,Potlatch 0.5d,regular
6122657,highway,residential,regular
6122657,cfcc,A41,tiger
6122657,county,"Snohomish, WA",tiger
6122657,reviewed,no,tiger
6122657,separated,no,tiger
6122657,source,tiger_import_dch_v0.6_20070830,tiger
6122657,tlid,187762125,tiger
6122657,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122815,highway,residential,regular
6122815,cfcc,A41,tiger
6122815,county,"Snohomish, WA",tiger
6122815,reviewed,no,tiger
6122815,separated,no,tiger
6122815,source,tiger_import_dch_v0.6_20070830,tiger
6122815,tlid,187770104,tiger
6122815,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122830,highway,residential,regular
6122830,name,217th St. SE,regular
6122830,source,Bing,regular
6122830,cfcc,A41,tiger
6122830,county,"Snohomish, WA",tiger
6122830,reviewed,no,tiger
6122830,separated,no,tiger
6122830,source,tiger_import_dch_v0.6_20070830,tiger
6122830,tlid,187779445,tiger
6122830,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122853,highway,residential,regular
6122853,cfcc,A41,tiger
6122853,county,"Snohomish, WA",tiger
6122853,separated,no,tiger
6122853,source,tiger_import_dch_v0.6_20070830,tiger
6122853,tlid,187778793,tiger
6122853,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6122983,highway,service,regular
6122983,cfcc,A41,tiger
6122983,county,"Snohomish, WA",tiger
6122985,highway,service,regular
6122985,cfcc,A41,tiger
6122985,county,"Snohomish, WA",tiger
6122985,reviewed,no,tiger
6123039,highway,residential,regular
6123039,cfcc,A41,tiger
6123039,county,"Snohomish, WA",tiger
6123046,highway,residential,regular
6123046,cfcc,A41,tiger
6123046,county,"Snohomish, WA",tiger
6123046,separated,no,tiger
6123046,source,tiger_import_dch_v0.6_20070830,tiger
6123046,tlid,187762617:187762618,tiger
6123046,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6123210,highway,residential,regular
6123210,cfcc,A41,tiger
6123210,county,"Snohomish, WA",tiger
6123210,reviewed,no,tiger
6123210,separated,no,tiger
6123210,source,tiger_import_dch_v0.6_20070830,tiger
6123210,tlid,187762393,tiger
6123210,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6123222,highway,residential,regular
6123222,name,240th Place Southwest,regular
6123222,cfcc,A41,tiger
6123222,county,"Snohomish, WA",tiger
6123222,name_base,Lockwood; 240th,tiger
6123222,name_direction_suffix,SW,tiger
6123222,reviewed,no,tiger
6123226,highway,residential,regular
6123226,cfcc,A41,tiger
6123226,county,"Snohomish, WA",tiger
6123226,reviewed,no,tiger
6123226,separated,no,tiger
6123226,source,tiger_import_dch_v0.6_20070830,tiger
6123226,tlid,187762264,tiger
6123226,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6123227,highway,residential,regular
6123227,cfcc,A41,tiger
6123227,county,"Snohomish, WA",tiger
6123227,reviewed,no,tiger
6123227,separated,no,tiger
6123227,source,tiger_import_dch_v0.6_20070830,tiger
6123227,tlid,187762267,tiger
6123227,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6123389,access,private,regular
6123389,highway,service,regular
6123389,cfcc,A74,tiger
6123389,county,"Snohomish, WA",tiger
6123389,reviewed,no,tiger
6123389,source,tiger_import_dch_v0.6_20070830,tiger
6123389,tlid,187777455,tiger
6123389,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6123390,access,private,regular
6123390,highway,residential,regular
6123390,cfcc,A41,tiger
6123390,county,"Snohomish, WA",tiger
6123390,separated,no,tiger
6123390,source,tiger_import_dch_v0.6_20070830,tiger
6123390,tlid,187777458,tiger
6123390,upload_uuid,bulk_upload.pl-a968a614-ff7b-463a-b320-319baf8636d9,tiger
6123492,highway,residential,regular
6123492,name,11th Avenue West,regular
6123492,cfcc,A41,tiger
6123492,county,"Snohomish, WA",tiger
6123492,name_base,12th,tiger
6123492,name_direction_suffix,W,tiger
6123522,highway,residential,regular
6123522,name,32nd Avenue Southeast,regular
6123522,cfcc,A41,tiger
6123522,county,"Snohomish, WA",tiger
6123522,name_base,32nd,tiger
6123522,name_direction_suffix,SE,tiger
6123526,highway,residential,regular
6123526,name,32nd Avenue Southeast,regular
6123526,cfcc,A41,tiger
6123526,county,"Snohomish, WA",tiger
6123526,name_base,32nd,tiger
6123526,name_direction_suffix,SE,tiger
6123527,highway,residential,regular
6123527,name,32nd Avenue Southeast,regular
6123527,cfcc,A41,tiger
6123527,county,"Snohomish, WA",tiger
6123527,name_base,32nd,tiger
6123527,name_direction_suffix,SE,tiger
6123528,highway,residential,regular
6123528,name,32nd Avenue Southeast,regular
6123528,cfcc,A41,tiger
6123528,county,"Snohomish, WA",tiger
6123528,name_base,32nd,tiger
6123528,name_direction_suffix,SE,tiger
6123531,highway,residential,regular
6123531,name,32nd Avenue Southeast,regular
6123531,cfcc,A41,tiger
6123531,county,"Snohomish, WA",tiger
6123531,name_base,32nd,tiger
6123531,name_direction_suffix,SE,tiger
6123533,highway,residential,regular
6123533,name,32nd Avenue Southeast,regular
6123533,cfcc,A41,tiger
6123533,county,"Snohomish, WA",tiger
6123533,name_base,32nd,tiger
6123533,name_direction_suffix,SE,tiger
6123537,highway,residential,regular
6123537,name,32nd Avenue Southeast,regular
6123537,cfcc,A41,tiger
6123537,county,"Snohomish, WA",tiger
6123537,name_base,32nd,tiger
6123537,name_direction_suffix,SE,tiger
6123537,separated,no,tiger
6123537,source,tiger_import_dch_v0.6_20070830,tiger
6123537,tlid,187803390:187803394,tiger
6123583,highway,residential,regular
6123583,name,221st Street Southwest,regular
6123583,cfcc,A41,tiger
6123583,county,"Snohomish, WA",tiger
6123583,name_base,221st,tiger
6123583,name_direction_suffix,SW,tiger
6123584,highway,residential,regular
6123584,name,221st Street Southwest,regular
6123584,cfcc,A41,tiger
6123584,county,"Snohomish, WA",tiger
6123584,name_base,221st; 4th,tiger
6123584,name_direction_suffix,SW; W,tiger
6123612,highway,residential,regular
6123612,name,34th Drive Southeast,regular
6123612,name_1,34th Avenue Southeast,regular
6123612,cfcc,A41,tiger
6123612,county,"Snohomish, WA",tiger
6123612,name_base,34th,tiger
6123612,name_base_1,34th,tiger
6123612,name_direction_suffix,SE,tiger
6123612,name_direction_suffix_1,SE,tiger
6123616,highway,residential,regular
6123616,name,34th Drive Southeast,regular
6123616,cfcc,A41,tiger
6123616,county,"Snohomish, WA",tiger
6123616,name_base,34th,tiger
6123616,name_direction_suffix,SE,tiger
6123618,highway,residential,regular
6123618,name,34th Drive Southeast,regular
6123618,cfcc,A41,tiger
6123618,county,"Snohomish, WA",tiger
6123618,name_base,34th,tiger
6123618,name_direction_suffix,SE,tiger
6123620,highway,residential,regular
6123620,name,34th Drive Southeast,regular
6123620,cfcc,A41,tiger
6123620,county,"Snohomish, WA",tiger
6123620,name_base,34th,tiger
6123620,name_direction_suffix,SE,tiger
6123661,highway,residential,regular
6123661,name,49th Drive Southeast,regular
6123661,cfcc,A41,tiger
6123661,county,"Snohomish, WA",tiger
6123661,name_base,49th,tiger
6123661,name_direction_suffix,SE,tiger
6123661,reviewed,no,tiger
6123662,highway,residential,regular
6123662,name,49th Drive Southeast,regular
6123662,name_1,49th Avenue Southeast,regular
6123662,cfcc,A41,tiger
6123662,county,"Snohomish, WA",tiger
6123662,name_base,49th,tiger
6123662,name_base_1,49th,tiger
6123662,name_direction_suffix,SE,tiger
6123662,name_direction_suffix_1,SE,tiger
6123663,highway,residential,regular
6123663,name,49th Drive Southeast,regular
6123663,cfcc,A41,tiger
6123663,county,"Snohomish, WA",tiger
6123663,name_base,49th,tiger
6123663,name_direction_suffix,SE,tiger
6123663,reviewed,no,tiger
6123713,highway,residential,regular
6123713,name,8th Avenue Southeast,regular
6123713,cfcc,A41,tiger
6123713,county,"Snohomish, WA",tiger
6123713,name_base,8th,tiger
6123713,name_direction_suffix,SE,tiger
6123721,highway,residential,regular
6123721,name,236th Street Southeast,regular
6123721,cfcc,A41,tiger
6123721,county,"Snohomish, WA",tiger
6123721,name_base,236th,tiger
6123721,name_direction_suffix,SE,tiger
6123722,highway,residential,regular
6123722,name,236th Street Southeast,regular
6123722,cfcc,A41,tiger
6123722,county,"Snohomish, WA",tiger
6123722,name_base,236th,tiger
6123722,name_direction_suffix,SE,tiger
6123723,highway,residential,regular
6123723,name,14th Drive Southeast,regular
6123723,cfcc,A41,tiger
6123723,county,"Snohomish, WA",tiger
6123723,name_base,236th,tiger
6123723,name_direction_suffix,SE,tiger
6123724,highway,residential,regular
6123724,name,236th Street Southeast,regular
6123724,cfcc,A41,tiger
6123724,county,"Snohomish, WA",tiger
6123724,name_base,236th,tiger
6123724,name_direction_suffix,SE,tiger
6123724,separated,no,tiger
6123724,source,tiger_import_dch_v0.6_20070830,tiger
6123724,tlid,187762879,tiger
6123784,highway,residential,regular
6123784,name,222nd Street Southeast,regular
6123784,cfcc,A41,tiger
6123784,county,"Snohomish, WA",tiger
6123784,name_base,222nd,tiger
6123784,name_direction_suffix,SE,tiger
6123784,reviewed,no,tiger
6123814,highway,residential,regular
6123814,name,2nd Avenue Southeast,regular
6123814,cfcc,A41,tiger
6123814,county,"Snohomish, WA",tiger
6123814,name_base,2nd,tiger
6123814,name_direction_suffix,SE,tiger
6123818,highway,residential,regular
6123818,name,2nd Avenue Southeast,regular
6123818,cfcc,A41,tiger
6123818,county,"Snohomish, WA",tiger
6123818,name_base,2nd,tiger
6123818,name_direction_suffix,SE,tiger
6123818,reviewed,no,tiger
6123821,highway,residential,regular
6123821,name,2nd Avenue Southeast,regular
6123821,cfcc,A41,tiger
6123821,county,"Snohomish, WA",tiger
6123821,name_base,2nd,tiger
6123821,name_direction_suffix,SE,tiger
6123822,highway,residential,regular
6123822,name,2nd Avenue Southeast,regular
6123822,cfcc,A41,tiger
6123822,county,"Snohomish, WA",tiger
6123822,name_base,2nd,tiger
6123822,name_direction_suffix,SE,tiger
6123826,highway,residential,regular
6123826,name,2nd Avenue Southeast,regular
6123826,cfcc,A41,tiger
6123826,county,"Snohomish, WA",tiger
6123826,name_base,2nd,tiger
6123826,name_direction_suffix,SE,tiger
6123828,highway,residential,regular
6123828,name,2nd Avenue Southeast,regular
6123828,cfcc,A41,tiger
6123828,county,"Snohomish, WA",tiger
6123828,name_base,2nd,tiger
6123828,name_direction_suffix,SE,tiger
6123834,highway,residential,regular
6123834,name,2nd Avenue Southeast,regular
6123834,cfcc,A41,tiger
6123834,county,"Snohomish, WA",tiger
6123834,name_base,2nd,tiger
6123834,name_direction_suffix,SE,tiger
6123835,highway,residential,regular
6123835,name,2nd Avenue Southeast,regular
6123835,cfcc,A41,tiger
6123835,county,"Snohomish, WA",tiger
6123835,name_base,2nd,tiger
6123835,name_direction_suffix,SE,tiger
6123835,reviewed,no,tiger
6124010,highway,residential,regular
6124010,name,230th Street Southeast,regular
6124010,cfcc,A41,tiger
6124010,county,"Snohomish, WA",tiger
6124010,name_base,230th,tiger
6124010,name_direction_suffix,SE,tiger
6124010,reviewed,no,tiger
6124135,highway,residential,regular
6124135,name,222nd Street Southwest,regular
6124135,cfcc,A41,tiger
6124135,county,"Snohomish, WA",tiger
6124135,name_base,222nd,tiger
6124135,name_direction_suffix,SW,tiger
6124136,highway,residential,regular
6124136,name,222nd Street Southwest,regular
6124136,cfcc,A41,tiger
6124136,county,"Snohomish, WA",tiger
6124136,name_base,222nd,tiger
6124136,name_direction_suffix,SW,tiger
6124155,highway,residential,regular
6124155,name,Jonathan Road,regular
6124155,cfcc,A41,tiger
6124155,county,"Snohomish, WA",tiger
6124155,name_base,Jonathan,tiger
6124155,reviewed,no,tiger
6124184,highway,residential,regular
6124184,name,203rd Street Southeast,regular
6124184,cfcc,A41,tiger
6124184,county,"Snohomish, WA",tiger
6124184,name_base,203rd,tiger
6124184,name_direction_suffix,SE,tiger
6124185,highway,residential,regular
6124185,name,203rd Street Southeast,regular
6124185,cfcc,A41,tiger
6124185,county,"Snohomish, WA",tiger
6124185,name_base,203rd,tiger
6124185,name_direction_suffix,SE,tiger
6124185,reviewed,no,tiger
